taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
England/MILK-11C1016/2021,B.1.408,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-1170F46/2021,B.1.177.8,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BL-ETHZ-471083/2021,B.1.1.47,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-471129/2021,B.1.160.9,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-471206/2021,P.1,,,Gamma (P.1-like),0.812500,0.062500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 1; Amb alleles 0; Oth alleles 2
USA/OH-CDC-STM-000005937/2021,C.31,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDC-STM-000005679/2021,B.1.232,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDC-STM-000007221/2021,B.1.232,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-1189CE9/2021,B.1.466.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-118933F/2021,B.1.1.37,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-11C570E/2021,B.1.362,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-11BE60B/2021,B.1.562,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/OK-CDC-STM-000005989/2021,B.1.239,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-CDC-STM-000007288/2021,N.5,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-11D1699/2021,B.1.1.216,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-11D2E45/2021,B.1.1.236,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-11A51D9/2021,P.2,,,Zeta (P.2-like),0.857100,0.142900,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0
England/RAND-11ED991/2021,B.1.177.69,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33122070/2021,P.1,,,Gamma (P.1-like),0.875000,0.062500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 1; Amb alleles 0; Oth alleles 1
Switzerland/GE-33121673/2021,C.35,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33122304/2021,P.1,,,Gamma (P.1-like),0.875000,0.062500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 1; Amb alleles 0; Oth alleles 1
Switzerland/GE-33123929/2021,C.35,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-11BDC46/2021,B.1.1.182,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-11F00C3/2021,B.1.258.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-11CDB55/2021,V.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-11CB8F6/2021,B.1.177.81,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-11B614E/2021,B.1.1.7,,,Alpha (B.1.1.7-like),0.956500,0.043500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Switzerland/GE-33135083/2021,B.1.1.10,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33133179/2021,B.1.160.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/NMDOH-2021045053/2021,B.1.1.222,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-11EB30E/2021,B.1.1.301,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-11CBC09/2021,B.1.177.5,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-1215953/2021,B.1.177.73,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-121AD43/2021,B.1.36.31,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-1206490/2021,B.1.1.37,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BE-ETHZ-481120/2021,B.1.160.14,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BL-ETHZ-480320/2021,B.1.160.11,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SH-ETHZ-480291/2021,B.1.160.22,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SO-ETHZ-481075/2021,B.1.160.26,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/VD-ETHZ-480396/2021,B.1.1.25,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/VS-ETHZ-481098/2021,B.1.177.28,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-480373/2021,B.1.160.22,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-480384/2021,B.1.177.81,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-481112/2021,B.1.177.89,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33147460/2021,C.16,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MD-MDH-0836/2021,B.1.1.265,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-LACPHL-AF00438/2021,B.1.240,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-LACPHL-AF00440/2021,B.1.400,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-1202E5A/2021,B.1.177.18,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-1215F51/2021,B.1.36.17,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BE-ETHZ-481155/2021,B.1.160.26,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BE-ETHZ-481154/2021,B.1.160.10,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BL-ETHZ-480454/2021,B.1.177.43,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SG-ETHZ-480495/2021,B.1.160.9,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SH-ETHZ-480494/2021,B.1.160.22,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SO-ETHZ-480503/2021,B.1.408,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SZ-ETHZ-480490/2021,L.3,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SZ-ETHZ-480519/2021,B.1.160.30,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-480548/2021,B.1.160.14,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33154798/2021,P.1,,,Gamma (P.1-like),0.875000,0.062500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 1; Amb alleles 0; Oth alleles 1
USA/RI-MASPHL-01795/2021,B.1.409,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-121F4A3/2021,B.1.177.55,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-1201F0D/2021,B.1.427,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-1203396/2021,B.1.1.67,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-123510A/2021,B.1.236,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-11E943A/2021,B.1.408,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Northern_Ireland/RAND-1267FC9/2021,B.1.177.58,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/LU-ETHZ-480741/2021,B.1.36.35,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-480735/2021,B.1.160,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33170677/2021,B.1.177.77,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33173470/2021,P.1,,,Gamma (P.1-like),0.875000,0.062500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 1; Amb alleles 0; Oth alleles 1
Switzerland/GE-33174094/2021,B.1.1.70,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/GE-33171788/2021,B.1.1.222,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-MASPHL-01933/2021,B.1.2,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-121E7D8/2021,B.1.177.6,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-127059E/2021,B.1.36,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BE-ETHZ-480678/2021,B.1.1.385,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BE-ETHZ-480676/2021,B.1.1.385,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BL-ETHZ-480642/2021,B.1.160.16,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BL-ETHZ-480652/2021,P.2,,,Zeta (P.2-like),0.857100,0.142900,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0
Switzerland/BL-ETHZ-480668/2021,B.1.234,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/BL-ETHZ-480671/2021,B.1.258.14,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-480675/2021,B.1.177.43,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/AZ-CDC-QDX21801839/2021,B.1.243.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/AZ-CDC-QDX21802041/2021,B.1.243.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-12601CA/2021,B.1.177.17,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-125F9E4/2021,B.1.36.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-12163EB/2021,B.1.1.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-1252FB2/2021,B.1.177.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-120A9AC/2021,V.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-1261DB6/2021,B.1.36,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDC-2-3953951/2021,Q.3,,,Alpha (B.1.1.7-like),0.956500,0.043500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/CA-CDC-2-3953899/2021,Q.3,,,Alpha (B.1.1.7-like),0.956500,0.043500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
England/MILK-1252671/2021,B.1.177.81,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/MILK-1252CF7/2021,B.1.1.355,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Wales/ALDP-125CEBB/2021,B.1.177.7,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-125E657/2021,B.1.36,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-12891DA/2021,B.1.177.47,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MD-MDH-0953/2021,B.1.575,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-CDC-STM-000012810/2021,B.1.1.519,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-1263516/2021,A.27,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-1263D4B/2021,B.1.1.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-1263F90/2021,B.1.1.189,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Wales/ALDP-12A1BCF/2021,AA.7,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-129A710/2021,B.1.177.4,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Wales/ALDP-12A1EA8/2021,B.1.177.7,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/ZH-ETHZ-500710/2021,P.1,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/AZ-CDC-STM-000017444/2021,B.1.635,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-CDC-STM-000017510/2021,B.1.636,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-BPHL-1332/2021,B.1.575,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/SZ-ETHZ-510415/2021,B.1.214.3,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-MDH-4452/2021,B.1.619,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MD-MDH-1167/2021,B.1.1.318,,,B.1.1.318-like,0.842100,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 3
USA/FL-BPHL-1140/2021,P.1.10,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/MD-MDH-1257/2021,B.1.1.318,,,B.1.1.318-like,0.842100,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 3
England/QEUH-134BA32/2021,A.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/AZ-CDC-QDX22555310/2021,B.1.243.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-1395C7F/2021,A.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/AZ-CDC-QDX22554229/2021,B.1.243.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDC-FG-007653/2021,B.1.438.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/PA-CDC-LC0027027/2021,B.1.635,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-13B0063/2021,B.1.351.3,,,Beta (B.1.351-like),0.857100,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
England/CAMC-13B8423/2021,B.1.620,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-CDC-STM-000034126/2021,Q.4,,,Alpha (B.1.1.7-like),0.913000,0.043500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 0; Oth alleles 1
England/CAMC-13DCC5E/2021,P.1.2,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/VA-CDC-LC0034735/2021,B.1.438.3,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/VA-CDC-ASC210009763/2021,B.1.635,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-14260B2/2021,B.1.525,,,Eta (B.1.525-like),1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/AZ-CDC-QDX23312447/2021,B.1.636,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-145B49A/2021,B.1.617.2,,,Delta (B.1.617.2-like),1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Scotland/QEUH-145E260/2021,A.29,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MI-CDC-QDX23313722/2021,C.37.1,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/CA-CDC-ASC210018798/2021,Q.3,,,Alpha (B.1.1.7-like),0.956500,0.043500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Estonia/Cov11007/2021,AT.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Switzerland/AG-ETHZ-550306/2020,B.1.1.523,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-MDH-5213/2021,B.1.627,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/ALDP-1495634/2021,XA,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/QEUH-148F257/2021,AV.1,,,AV.1-like,1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/PA-CDC-ASC210026169/2021,C.37.1,,,Lambda (C.37-like),0.947400,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/CAMC-14ACDDB/2021,B.1.617.2,,,Delta (B.1.617.2-like),1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/CAMC-14ABF7C/2021,B.1.617.2,,,Delta (B.1.617.2-like),0.923100,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
USA/IN-CDC-STM-000048040/2021,B.1.1.318,,,B.1.1.318-like,0.789500,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 1; Oth alleles 3
USA/FL-CDC-STM-000048714/2021,P.1.10,,,Gamma (P.1-like),0.875000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Switzerland/SO-ETHZ-561146/2021,B.1.619,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
Scotland/QEUH-14B4198/2021,B.1.525,,,Eta (B.1.525-like),1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CA-CZB-30382/2021,AZ.3,,,B.1.1.318-like,0.842100,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 1; Oth alleles 2
USA/PA-CDC-STM-000049929/2021,B.1.575,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CA-CDC-LC0043485/2021,B.1.623,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MN-MDH-5185/2021,B.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/CAMC-14E6959/2021,C.36.3.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/FL-CDC-LC0040591/2021,P.1,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/NJ-CDC-LC0042813/2021,C.38,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/PA-CDC-4143284-001/2021,B.1.634,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/CT-CDC-LC0041374/2021,B.1.575,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
England/RAND-14F1A76/2021,AY.9,,,Delta (B.1.617.2-like),1.000000,0.000000,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CT-CDC-LC0040781/2021,B.1.427,,,,,,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,Assigned from designation hash.
USA/MA-CDC-STM-000055613/2021,Q.4,,,Alpha (B.1.1.7-like),0.913000,0.043500,PANGO-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 0; Oth alleles 1
